input_quant,temp,material_pressure,material_temp,exit_zone_temp,motor_amperage,motor_RPM,output_quality
12.754,24.3,123.993,139.4,49.4,71.96,10.6,4.772
12.904,24.7,123.796,170.2,56.0,72.15,10.6,7.558
13.298,24.7,124.011,154.0,52.2,71.08,10.61,6.175
13.012,24.7,123.755,163.3,53.7,72.39,10.59,7.261
12.677,24.6,124.269,151.8,52.9,72.08,10.6,5.092
12.746,24.6,124.33,150.5,52.4,73.06,10.63,4.236
12.897,24.7,124.408,169.2,55.7,71.34,10.59,5.909
12.811,24.5,124.025,178.3,58.6,73.13,10.59,8.319
12.07,24.6,123.677,153.0,52.5,71.64,10.61,5.089
13.008,24.7,124.346,152.9,54.6,70.74,10.58,4.596
13.233,24.5,124.412,151.0,54.0,71.31,10.62,4.543
13.07,24.7,124.189,158.6,52.0,71.43,10.6,6.009
13.311,24.6,123.736,132.7,48.6,71.42,10.6,4.951
13.311,24.7,124.101,166.6,55.7,69.16,10.61,6.18
12.896,24.5,124.397,159.0,54.7,71.29,10.62,5.28
13.14,24.8,124.312,168.0,55.1,71.89,10.63,5.754
12.958,24.6,123.906,157.1,57.1,73.12,10.62,6.177
13.397,24.5,123.67,175.2,56.1,72.29,10.61,8.531
13.523,24.7,123.93,156.2,53.8,70.05,10.6,5.148
12.867,24.6,123.892,156.7,55.6,69.94,10.62,5.906
12.818,24.6,124.003,163.4,57.4,74.11,10.59,6.546
13.004,24.8,124.034,170.1,55.9,73.8,10.61,6.842
12.04,24.5,124.1,177.9,58.3,72.25,10.61,5.317
13.14,24.6,123.79,151.7,52.2,70.18,10.62,6.185
12.613,24.7,123.61,168.2,55.5,73.09,10.62,8.206
13.029,24.5,124.252,169.6,54.6,72.75,10.62,6.63
12.398,24.7,124.466,157.9,55.3,72.95,10.63,3.862
13.05,24.5,123.997,180.8,58.2,69.33,10.62,8.366
12.924,24.6,124.382,169.8,59.4,72.79,10.63,5.609
13.065,24.5,123.58,154.0,52.3,72.6,10.63,7.011
12.841,24.5,124.163,167.7,56.0,70.48,10.64,6.216
13.001,24.7,124.565,164.4,54.0,73.44,10.64,5.373
12.234,24.6,124.453,168.9,60.5,69.75,10.61,4.349
12.54,24.5,124.351,154.6,55.1,70.64,10.62,4.429
13.102,24.6,124.228,160.6,55.7,71.5,10.61,5.034
13.196,24.7,123.645,163.4,56.0,71.93,10.62,7.541
12.754,24.7,124.252,165.7,54.1,71.95,10.62,6.57
13.244,24.6,124.429,168.9,56.3,69.89,10.65,5.433
13.077,24.6,124.507,148.1,48.8,72.11,10.63,4.235
13.363,24.7,123.796,174.1,55.9,68.87,10.64,8.174
12.802,24.6,124.377,173.8,57.8,72.74,10.62,6.128
13.178,24.7,124.365,172.4,57.1,72.06,10.65,6.257
12.949,24.6,123.895,159.8,52.0,70.17,10.65,6.76
13.196,24.5,123.935,173.2,54.3,73.89,10.65,7.676
13.036,24.6,123.624,169.7,55.9,72.6,10.63,7.984
13.165,24.8,123.8,156.1,56.9,72.06,10.65,6.167
11.794,24.6,124.515,172.0,54.9,72.04,10.64,3.664
12.833,24.5,123.903,181.0,59.3,71.44,10.63,8.219
12.896,24.6,124.123,166.7,56.6,70.2,10.65,6.403
12.779,24.7,124.286,164.9,53.4,72.87,10.64,5.78
12.988,24.6,123.606,170.0,57.1,73.51,10.65,8.299
13.356,24.6,124.399,167.1,54.1,72.45,10.63,5.465
12.792,24.7,123.679,172.5,54.9,70.32,10.64,8.189
13.198,24.5,123.595,178.7,55.9,69.96,10.65,9.002
13.456,24.6,123.962,156.7,52.9,72.63,10.65,5.668
13.072,24.5,124.298,165.8,55.4,72.81,10.66,5.8
12.923,24.5,123.802,138.5,50.7,72.23,10.65,5.089
12.565,24.3,124.15,166.2,54.1,70.15,10.66,6.779
12.739,24.7,123.617,181.2,56.6,70.7,10.65,8.825
12.855,24.7,124.343,157.7,53.6,74.04,10.64,5.137
12.682,24.4,123.76,174.1,58.0,70.19,10.66,7.646
12.841,24.6,124.218,166.9,55.6,76.96,10.66,6.31
13.03,24.8,123.617,171.8,53.7,71.19,10.65,8.662
12.859,24.8,124.104,147.9,51.6,69.73,10.66,5.309
12.839,24.7,124.045,159.5,53.0,71.31,10.67,6.198
13.111,24.5,123.953,153.0,55.2,77.88,10.67,5.521
12.785,24.5,123.878,177.9,55.7,74.11,10.67,8.323
13.124,24.6,124.085,146.5,52.3,71.52,10.66,5.086
12.803,24.6,124.245,166.3,53.3,72.73,10.66,6.018
13.114,24.4,124.453,159.2,53.1,72.04,10.67,5.324
13.038,24.5,123.675,161.8,53.7,69.81,10.69,7.208
13.046,24.5,123.826,168.0,54.3,68.62,10.64,7.619
12.807,24.6,124.131,165.3,55.9,69.87,10.66,6.69
12.009,24.6,123.87,161.6,53.8,71.99,10.67,5.051
12.794,24.5,124.357,159.8,53.6,72.02,10.66,5.562
13.177,24.5,124.06,162.9,53.8,70.46,10.66,6.025
12.581,24.6,124.515,162.6,55.7,71.38,10.66,4.958
13.066,24.6,123.72,158.1,54.5,72.49,10.66,6.875
12.522,24.6,124.049,148.4,47.6,70.03,10.67,5.052
12.997,24.7,124.099,179.7,56.6,71.8,10.67,8.279
13.13,24.5,123.906,159.3,53.0,70.17,10.64,6.519
13.139,24.6,123.664,172.1,56.5,71.99,10.66,7.623
13.005,24.8,123.619,162.2,56.6,71.28,10.67,7.317
13.255,24.6,124.522,169.1,54.7,73.66,10.68,5.959
12.886,24.6,123.639,177.8,54.4,70.38,10.67,8.92
12.364,24.5,124.307,158.8,52.8,71.26,10.69,5.06
13.131,24.7,123.977,183.5,57.8,73.42,10.68,7.839
12.976,24.6,124.366,174.1,53.9,72.74,10.68,6.921
12.915,24.5,124.057,186.5,60.1,69.74,10.68,8.651
12.649,24.5,123.857,166.3,56.5,71.46,10.67,7.392
12.907,24.6,123.577,182.5,58.7,72.64,10.68,9.476
13.097,24.6,123.942,170.2,53.8,75.14,10.69,7.969
12.031,24.5,124.269,148.9,51.8,70.27,10.67,3.626
13.104,24.5,124.013,188.8,62.6,70.14,10.69,7.893
13.225,24.6,123.776,142.1,50.8,70.99,10.68,5.879
13.139,24.7,124.545,176.7,57.3,70.68,10.69,6.141
13.258,24.5,123.935,156.0,52.8,75.32,10.69,5.9
13.002,24.6,123.591,146.1,49.5,76.28,10.69,5.985
13.015,24.5,124.076,161.5,55.5,71.66,10.7,6.688
12.819,24.5,123.936,161.7,54.1,72.59,10.7,6.336
12.816,24.6,124.461,161.9,55.6,72.78,10.7,5.438
11.987,24.3,124.51,165.4,55.5,72.81,10.69,3.868
13.012,24.4,124.217,168.8,56.2,69.8,10.69,7.016
12.995,24.5,123.732,176.5,55.1,72.08,10.7,8.68
13.067,24.7,124.04,172.8,53.7,71.25,10.71,7.402
13.089,24.5,124.115,142.4,50.2,69.91,10.7,3.945
13.431,24.8,123.664,160.3,55.0,70.92,10.69,6.453
13.124,24.8,124.267,174.1,54.8,72.95,10.69,6.467
13.192,24.6,124.395,170.9,56.2,72.77,10.7,6.18
13.4,24.6,123.834,165.3,55.1,72.83,10.7,6.431
12.885,24.4,123.995,164.8,55.3,73.75,10.7,6.597
13.322,24.5,123.972,143.6,49.0,71.7,10.7,4.644
13.286,24.7,124.437,166.1,54.4,72.48,10.69,5.368
12.975,24.5,124.141,158.9,56.6,72.21,10.71,5.997
13.239,24.6,124.403,149.6,49.8,71.36,10.71,4.761
13.269,24.5,124.194,173.2,56.9,73.32,10.71,6.689
13.533,24.6,124.417,167.7,56.3,74.69,10.72,5.375
12.867,24.6,123.989,166.6,57.0,70.1,10.7,7.139
13.095,24.6,124.415,146.8,54.1,71.93,10.71,4.659
13.37,24.7,123.966,159.1,56.7,71.49,10.72,5.361
12.821,24.7,124.396,173.1,57.8,70.0,10.73,6.271
12.635,24.4,124.414,168.4,57.2,72.01,10.72,5.457
12.83,24.6,123.618,156.3,53.3,72.42,10.68,7.295
13.249,24.6,124.127,168.8,58.1,70.17,10.73,6.529
13.021,24.7,124.017,175.2,58.4,71.02,10.71,6.651
13.338,24.5,123.772,158.5,56.8,72.07,10.71,5.558
13.185,24.5,123.642,171.6,56.9,75.6,10.71,7.811
13.217,24.6,123.58,177.8,58.1,75.95,10.7,8.198
11.715,24.6,124.551,165.0,53.5,72.83,10.7,2.798
12.86,24.5,124.115,162.1,56.4,72.66,10.74,6.315
12.657,24.5,123.886,172.0,52.9,72.46,10.73,7.626
12.973,24.6,124.252,165.8,54.9,71.74,10.74,6.067
13.028,24.6,124.355,177.7,59.9,70.49,10.71,6.399
13.078,24.5,124.016,171.1,55.1,71.79,10.73,6.965
13.068,24.7,123.913,142.4,48.1,71.57,10.73,5.365
13.109,24.7,123.728,147.0,51.2,71.85,10.73,6.344
13.213,24.6,124.388,146.7,51.9,69.32,10.72,4.333
13.081,24.7,124.258,165.5,57.4,72.82,10.73,5.774
12.6,24.6,124.405,156.9,51.2,69.71,10.73,5.713
13.115,24.6,124.071,172.3,55.7,72.27,10.73,6.917
13.023,24.5,123.933,153.8,52.0,72.38,10.73,5.676
12.071,24.6,124.388,161.7,54.8,71.88,10.73,5.092
12.791,24.5,123.856,149.0,51.9,72.67,10.74,5.507
13.223,24.7,123.785,159.7,56.0,71.57,10.75,6.663
12.895,24.6,124.145,158.8,56.7,74.51,10.74,5.882
12.989,24.7,123.762,165.2,54.1,70.37,10.75,7.656
13.057,24.7,124.143,141.4,51.3,73.02,10.73,4.319
12.882,24.5,124.47,172.9,55.0,72.7,10.75,6.707
12.86,24.6,124.173,163.5,54.1,71.6,10.74,6.21
12.803,24.6,124.165,148.7,52.8,70.94,10.75,4.699
13.059,24.7,124.184,169.7,57.0,72.65,10.74,6.359
12.886,24.6,123.629,160.0,54.2,73.08,10.76,6.875
13.01,24.6,123.701,171.9,54.3,71.88,10.73,8.807
12.93,24.5,124.213,185.2,60.6,73.01,10.76,7.689
12.865,24.5,124.097,156.8,52.4,69.5,10.74,5.676
12.808,24.5,124.396,172.4,54.2,70.55,10.74,6.567
12.68,24.7,123.589,156.7,52.1,70.38,10.74,7.118
12.984,24.7,124.404,182.4,56.7,72.03,10.74,7.36
12.663,24.6,123.568,173.8,55.9,76.29,10.75,8.521
13.004,24.5,124.147,181.0,60.2,68.98,10.74,8.048
12.505,24.7,124.281,153.3,51.0,76.15,10.73,5.286
11.732,24.6,124.247,155.8,53.9,70.78,10.76,2.251
12.746,24.6,123.969,178.5,56.6,73.54,10.73,8.155
11.638,24.7,123.928,160.1,53.5,70.69,10.74,2.826
12.659,24.5,124.195,149.6,50.4,72.51,10.74,5.64
12.868,24.5,124.518,159.5,52.7,72.15,10.75,4.271
12.038,24.7,124.5,171.4,58.4,71.37,10.76,4.07
12.937,24.7,124.541,181.2,58.3,73.8,10.75,6.708
13.099,24.6,124.292,162.0,53.6,73.81,10.76,5.659
12.406,24.5,123.672,198.9,61.3,73.41,10.75,9.601
12.568,24.8,123.817,169.3,58.2,69.78,10.77,7.069
13.29,24.7,124.496,162.6,56.7,69.44,10.76,4.62
12.913,24.5,124.11,150.4,53.4,73.32,10.77,5.172
12.65,24.5,123.715,164.8,57.7,70.84,10.77,7.406
13.258,24.5,124.545,154.6,56.0,70.99,10.76,3.737
13.376,24.6,124.069,150.6,51.8,71.76,10.76,5.08
12.572,24.6,124.173,181.5,57.6,71.19,10.79,7.708
13.166,24.7,123.906,157.7,50.6,72.01,10.76,6.533
12.864,24.4,124.36,173.9,57.2,71.49,10.78,6.227
12.985,24.8,124.389,171.2,57.2,71.63,10.78,6.146
13.097,24.5,124.349,186.5,60.5,73.91,10.77,8.152
13.065,24.7,123.804,174.9,56.9,73.12,10.76,7.755
12.088,24.6,123.911,167.9,55.4,72.58,10.78,5.611
13.18,24.8,124.174,159.8,55.7,70.53,10.76,5.34
13.1,24.5,124.477,157.9,55.6,74.08,10.78,4.932
13.508,24.7,123.977,151.8,51.6,72.1,10.79,4.38
12.981,24.8,124.081,189.7,60.7,72.56,10.79,8.098
12.562,24.7,124.245,163.8,55.7,69.58,10.77,5.953
11.967,24.6,123.99,160.0,54.4,72.92,10.78,4.648
13.161,24.5,124.066,170.1,60.0,75.86,10.76,6.66
13.192,24.5,124.1,173.6,55.6,71.41,10.78,6.819
13.118,24.6,124.127,160.0,54.1,71.86,10.79,5.935
13.042,24.6,124.119,167.7,53.8,69.66,10.76,6.46
12.987,24.6,123.626,169.9,56.9,72.76,10.78,7.426
12.025,24.5,123.716,146.0,49.0,69.52,10.8,4.618
12.942,24.5,124.087,155.6,52.3,73.23,10.78,6.302
12.917,24.5,123.586,171.3,56.4,71.06,10.79,8.351
13.194,24.9,124.318,180.4,58.3,70.85,10.79,6.905
13.092,24.6,123.649,152.1,52.0,70.54,10.8,7.245
12.852,24.6,124.107,160.4,53.0,74.46,10.79,6.436
13.305,24.7,123.588,155.2,53.6,73.61,10.77,6.26
12.942,24.5,123.802,155.0,54.3,73.02,10.78,6.354
13.172,24.5,124.228,161.0,55.7,70.58,10.8,5.56
12.818,24.6,124.561,174.1,57.8,70.59,10.79,5.917
13.003,24.5,124.362,183.8,58.4,71.15,10.8,7.344
12.311,24.7,123.851,134.1,47.5,72.6,10.79,3.315
12.898,24.6,124.164,159.9,55.4,73.72,10.79,6.366
13.143,24.5,123.765,162.1,56.6,71.17,10.81,6.81
12.855,24.6,124.193,152.8,52.0,69.07,10.79,4.853
13.312,24.6,124.331,181.5,60.7,74.61,10.8,6.643
12.848,24.7,123.939,155.4,54.8,70.89,10.8,6.37
12.91,24.4,124.115,149.0,51.9,70.31,10.8,4.791
12.755,24.6,123.634,167.6,55.2,70.16,10.8,8.069
12.65,24.6,124.298,156.8,54.8,70.45,10.81,5.022
12.761,24.6,123.643,164.1,54.3,69.33,10.79,8.196
13.225,24.6,124.545,172.3,52.6,72.35,10.79,5.507
13.013,24.5,124.245,151.5,51.2,70.66,10.8,5.385
12.934,24.5,124.198,180.2,55.2,74.99,10.8,7.861
13.413,24.6,124.453,157.6,52.9,71.15,10.81,4.858
13.037,24.6,124.033,162.4,55.9,70.96,10.83,5.579
12.951,24.5,124.414,158.7,53.1,74.0,10.8,5.368
13.096,24.6,124.179,178.8,55.4,72.21,10.81,7.54
13.067,24.6,124.38,162.3,52.8,70.83,10.81,5.598
13.007,24.4,124.551,165.6,57.3,71.56,10.83,5.166
12.851,24.5,124.194,167.1,53.5,71.52,10.82,6.842
13.273,24.6,124.289,173.5,57.1,70.9,10.81,6.365
12.992,24.7,124.552,166.3,55.2,72.94,10.83,5.534
11.892,24.7,123.987,163.1,54.0,71.57,10.83,4.41
12.291,24.6,124.316,165.8,55.0,70.93,10.84,5.015
12.944,24.7,124.344,172.8,58.0,72.26,10.81,6.546
12.913,24.7,123.91,153.4,55.2,71.16,10.82,5.416
13.177,24.6,123.744,173.8,58.0,72.34,10.82,7.879
13.211,24.6,123.582,171.5,53.8,71.61,10.83,7.904
13.354,24.5,124.256,166.1,54.5,70.94,10.83,6.137
13.314,24.7,123.744,163.6,55.1,71.67,10.82,6.889
13.405,24.6,123.961,168.6,58.5,74.23,10.84,5.983
12.991,24.6,123.798,147.4,51.7,69.97,10.84,6.04
12.948,24.5,124.077,169.2,56.4,71.7,10.82,6.568
12.859,24.7,124.068,173.6,57.7,70.98,10.83,6.753
13.226,24.5,123.883,178.2,57.5,73.98,10.82,7.933
12.738,24.6,123.718,189.1,61.8,72.51,10.84,9.349
13.258,24.5,123.836,157.6,55.2,79.25,10.83,5.854
13.114,24.5,124.341,174.6,56.7,72.98,10.83,6.103
12.932,24.5,124.186,164.2,56.7,73.35,10.84,6.416
13.467,24.5,123.586,170.3,55.5,76.9,10.86,7.179
12.902,24.4,124.235,141.6,51.6,77.33,10.83,3.887
13.465,24.7,123.861,169.7,58.5,72.74,10.84,6.099
13.306,24.8,124.321,164.3,56.3,72.51,10.84,5.711
12.211,24.6,124.216,165.6,55.0,68.91,10.85,5.119
12.896,24.5,123.884,158.3,55.8,71.07,10.84,5.746
13.052,24.5,123.846,163.7,56.7,73.48,10.84,6.955
13.006,24.7,124.233,164.1,57.9,70.46,10.84,5.309
13.049,24.7,123.938,171.1,57.6,71.31,10.85,7.61
12.946,24.7,124.139,160.3,54.7,73.58,10.83,5.644
12.951,24.5,123.766,149.5,55.1,73.49,10.83,5.614
13.6,24.5,124.146,160.3,51.2,70.67,10.84,5.649
12.723,24.8,124.337,146.3,54.7,73.21,10.84,4.118
12.987,24.5,123.607,171.2,55.6,72.35,10.84,8.674
12.067,24.5,123.685,162.1,54.4,71.46,10.84,5.724
12.749,24.5,124.313,160.1,55.7,75.41,10.86,5.367
12.045,24.6,124.016,188.9,59.1,71.76,10.85,6.928
13.131,24.6,123.959,171.0,55.4,71.64,10.85,7.196
13.103,24.6,124.343,147.8,53.5,71.33,10.83,4.147
12.958,24.6,124.222,151.5,50.4,72.32,10.84,5.236
13.038,24.6,123.653,150.2,51.9,69.92,10.85,6.086
12.807,24.6,124.538,185.7,60.7,70.46,10.85,6.631
13.354,24.7,123.7,148.4,51.1,74.63,10.86,5.641
12.937,24.8,124.461,157.5,51.6,71.86,10.86,4.744
12.902,24.7,124.092,156.6,53.7,69.87,10.85,5.5
13.002,24.5,124.447,163.2,52.4,69.72,10.86,5.283
13.456,24.5,124.173,152.6,55.0,72.52,10.86,4.744
13.054,24.6,124.291,152.3,50.9,71.28,10.83,5.039
12.971,24.7,123.97,176.1,55.0,73.58,10.87,8.078
12.025,24.6,124.105,178.6,58.1,69.42,10.87,5.962
12.889,24.5,124.219,163.9,54.6,69.92,10.86,5.99
11.799,24.6,123.699,170.4,55.1,70.06,10.87,4.917
13.171,24.6,123.834,159.6,54.0,70.59,10.86,7.125
12.87,24.7,124.172,155.8,51.5,72.33,10.86,6.506
13.115,24.6,124.363,168.5,54.7,74.51,10.85,6.213
12.994,24.7,123.971,153.7,52.8,73.12,10.88,6.473
13.134,24.6,124.195,165.2,55.9,70.42,10.87,6.078
12.986,24.6,123.627,162.6,55.0,70.85,10.87,7.551
13.294,24.7,124.122,155.8,53.1,70.3,10.85,5.113
13.418,24.6,124.065,150.6,54.1,71.2,10.86,4.964
12.724,24.6,123.596,181.4,59.5,73.44,10.88,9.205
13.06,24.6,124.162,172.6,57.4,71.41,10.88,6.838
13.238,24.7,124.129,152.3,50.5,72.18,10.87,5.344
12.991,24.6,124.284,170.1,55.2,71.7,10.87,6.029
13.171,24.7,124.364,159.1,54.7,72.52,10.89,5.348
13.42,24.7,123.645,158.3,54.2,72.85,10.88,6.041
12.99,24.6,123.731,152.4,50.2,69.48,10.89,6.894
12.772,24.7,123.855,146.8,51.3,74.65,10.89,5.813
12.749,24.6,124.167,164.9,54.7,71.6,10.89,5.876
13.211,24.5,123.79,146.9,51.0,70.98,10.87,5.788
13.087,24.6,124.517,165.6,51.7,70.75,10.87,6.515
13.465,24.7,124.078,169.9,55.6,70.78,10.87,5.801
13.012,24.5,123.957,158.1,51.1,70.09,10.89,6.181
13.291,24.7,124.108,155.2,55.5,72.29,10.88,4.966
12.679,24.6,124.04,178.9,57.8,71.74,10.9,7.602
12.734,24.6,123.87,164.7,54.5,71.34,10.88,7.017
13.125,24.6,124.152,163.4,54.2,72.17,10.89,5.955
13.126,24.5,123.584,174.8,54.5,71.12,10.89,8.458
13.373,24.6,124.097,168.1,53.9,69.57,10.89,6.165
13.392,24.6,123.661,166.1,54.8,74.11,10.87,7.212
13.152,24.5,124.443,159.0,55.4,73.85,10.89,5.245
12.726,24.7,124.267,165.0,52.6,69.91,10.88,6.507
12.763,24.4,123.876,175.1,57.4,71.63,10.87,7.9
11.718,24.5,124.442,139.4,51.3,71.79,10.89,0.0
12.087,24.6,124.198,171.3,57.0,72.78,10.9,4.914
11.761,24.4,124.075,170.9,59.1,70.85,10.9,4.255
12.871,24.7,123.771,159.0,56.1,73.56,10.91,6.583
12.947,24.5,123.986,173.3,56.5,71.81,10.9,7.295
13.16,24.6,124.105,159.4,55.9,71.46,10.89,5.612
12.705,24.7,124.052,181.8,57.9,71.92,10.9,7.153
13.19,24.6,123.827,165.0,56.8,72.63,10.9,6.843
11.915,24.6,124.379,167.8,54.5,72.09,10.89,3.606
12.459,24.5,124.554,165.4,58.0,74.08,10.91,4.367
13.132,24.7,124.009,165.4,53.8,74.28,10.92,6.645
12.767,24.5,124.154,144.3,52.3,72.93,10.91,4.633
12.967,24.6,123.574,173.4,58.4,70.11,10.89,8.036
13.111,24.5,124.523,155.1,55.5,72.96,10.92,4.429
12.99,24.5,124.006,170.7,54.9,74.94,10.91,7.274
13.222,24.8,124.395,166.8,55.7,70.71,10.91,5.837
11.891,24.7,124.196,170.3,56.9,71.0,10.91,4.038
12.963,24.7,124.297,170.2,56.4,69.61,10.92,6.205
12.769,24.4,123.693,157.8,54.8,72.94,10.92,6.681
11.746,24.7,123.74,148.8,51.8,70.25,10.92,4.111
12.524,24.7,123.949,161.9,55.4,73.23,10.91,6.544
13.095,24.5,124.041,150.4,51.6,71.25,10.91,5.492
12.948,24.7,123.644,171.0,56.4,69.28,10.92,8.081
12.973,24.6,124.035,153.0,52.0,73.26,10.93,5.52
12.6,24.6,124.155,152.0,52.2,70.14,10.91,4.61
12.91,24.7,123.956,151.5,57.0,72.52,10.92,5.358
13.116,24.5,124.316,169.3,54.6,70.87,10.89,6.024
12.82,24.5,124.186,164.4,55.5,71.15,10.92,5.372
11.627,24.6,123.603,168.6,56.7,71.4,10.91,4.651
13.225,24.6,124.491,151.1,54.7,71.62,10.91,4.06
13.253,24.5,124.402,166.0,56.3,73.36,10.93,5.168
12.81,24.6,124.179,150.8,50.9,72.84,10.9,5.526
13.275,24.4,123.921,167.8,57.1,72.67,10.92,6.804
13.573,24.6,124.157,167.1,56.1,73.34,10.93,4.607
13.224,24.7,124.169,160.2,55.2,69.72,10.92,5.234
13.082,24.7,124.077,160.7,54.2,71.88,10.94,5.886
12.853,24.7,124.217,182.7,58.9,80.46,10.92,7.486
13.067,24.7,123.774,181.3,60.0,70.76,10.93,8.644
13.132,24.7,124.282,164.5,54.5,71.87,10.94,6.149
12.806,24.6,124.566,166.9,54.3,71.48,10.92,5.855
13.399,24.5,123.64,161.3,55.9,70.96,10.94,6.725
12.829,24.5,124.035,151.3,52.1,72.78,10.92,5.137
13.274,24.6,124.205,158.3,53.2,71.67,10.94,5.771
12.604,24.6,123.689,165.5,54.9,70.45,10.95,7.183
12.915,24.5,124.429,178.8,56.9,73.26,10.95,6.683
12.792,24.8,123.607,160.8,53.8,71.17,10.93,7.662
13.198,24.8,124.101,162.5,57.1,71.85,10.94,5.765
13.261,24.6,123.927,165.4,54.0,73.87,10.93,6.716
13.075,24.5,124.257,171.0,57.0,72.45,10.92,7.045
12.631,24.6,124.325,167.0,55.1,72.82,10.94,5.675
13.412,24.7,124.406,168.9,54.4,71.97,10.95,6.104
13.335,24.6,123.832,171.6,54.9,71.87,10.95,7.314
12.936,24.5,123.58,171.3,54.8,71.35,10.95,8.216
12.096,24.8,123.573,157.2,54.1,73.08,10.96,5.504
12.641,24.6,123.886,162.4,56.3,69.59,10.95,6.191
12.739,24.6,124.452,175.4,58.2,72.01,10.94,6.627
13.103,24.7,123.89,153.9,53.3,70.95,10.95,6.33
11.996,24.8,124.188,157.1,53.5,72.19,10.96,3.353
12.64,24.6,123.721,157.6,52.3,72.57,10.96,6.789
13.232,24.7,124.034,159.3,54.3,75.76,10.97,5.877
13.081,24.5,123.719,162.7,55.4,72.26,10.97,7.023
12.1,24.5,124.195,172.2,57.9,71.37,10.96,4.814
13.117,24.6,123.706,175.4,57.8,69.76,10.96,7.951
12.529,24.7,123.959,174.7,57.0,74.55,10.93,8.0
11.924,24.7,124.396,151.5,51.8,71.84,10.96,2.613
13.245,24.6,123.851,168.8,55.7,71.46,10.96,7.048
12.953,24.6,124.197,170.9,58.0,69.65,10.96,6.784
13.051,24.6,124.096,152.4,54.3,71.05,10.97,4.775
13.156,24.6,123.631,161.0,53.9,72.04,10.94,7.249
12.582,24.7,123.709,154.0,49.8,71.72,10.96,6.502
13.007,24.6,124.359,166.7,54.2,72.7,10.96,5.711
12.084,24.7,124.5,171.8,56.4,70.08,10.95,4.373
13.112,24.6,124.337,165.1,53.0,72.21,10.97,6.457
11.985,24.5,123.955,169.9,55.7,70.53,10.97,5.294
13.393,24.7,124.302,167.0,54.9,71.18,10.96,5.669
12.863,24.7,124.041,166.0,53.8,72.78,10.96,6.575
13.134,24.6,124.452,155.4,54.2,71.27,10.97,4.582
13.428,24.6,123.768,177.3,57.1,73.38,10.98,7.803
13.017,24.6,123.851,168.6,55.1,70.6,10.98,7.534
12.58,24.6,124.34,163.0,53.8,71.54,10.95,5.638
11.681,24.6,123.783,163.0,56.6,70.9,10.97,3.689
12.908,24.5,124.306,157.4,52.0,71.15,10.96,5.521
13.214,24.6,124.173,176.0,57.9,72.43,10.97,6.996
13.411,24.7,123.998,175.7,55.5,73.62,10.97,7.648
12.483,24.5,124.17,165.3,55.3,73.64,10.97,6.428
12.881,24.7,123.788,168.9,59.1,72.07,10.97,7.282
12.987,24.8,124.269,137.4,48.7,72.82,10.99,3.805
12.948,24.7,124.299,166.5,53.4,73.87,10.98,6.072
11.95,24.6,123.773,181.2,59.2,73.08,10.99,6.689
12.893,24.7,123.664,168.1,55.3,72.9,10.99,7.825
12.86,24.5,123.701,163.3,56.9,71.04,10.98,7.443
12.875,24.8,124.366,156.2,52.9,73.03,10.99,5.218
12.835,24.6,123.724,192.3,60.4,71.95,10.98,9.697
13.189,24.6,123.755,166.0,54.7,71.93,10.97,7.204
13.214,24.6,124.39,153.4,51.1,73.4,10.99,4.376
12.15,24.5,124.487,170.7,58.5,71.9,10.99,4.658
12.949,24.5,124.501,172.7,57.1,73.28,10.99,6.198
13.093,24.6,124.169,154.3,53.6,74.43,10.99,5.433
12.93,24.6,124.211,179.8,60.8,73.1,10.99,7.355
12.843,24.6,123.855,171.7,58.3,70.17,10.98,7.623
12.207,24.5,123.682,159.9,52.8,71.93,11.0,6.142
12.562,24.6,124.206,143.5,50.9,75.2,10.99,4.258
13.133,24.4,124.507,151.5,51.5,74.77,11.0,4.366
13.093,24.5,124.035,168.9,55.4,73.42,10.99,6.964
13.012,24.8,123.619,175.1,57.1,73.85,11.01,8.527
12.826,24.7,124.541,178.2,57.3,70.24,11.02,5.587
12.39,24.8,123.83,155.0,51.5,71.66,11.01,6.245
12.78,24.6,124.155,161.6,52.9,75.77,10.98,6.255
12.909,24.7,123.934,168.4,54.6,70.81,11.01,7.153
13.003,24.5,124.118,146.6,51.8,71.15,11.0,4.829
13.062,24.6,124.416,153.1,53.2,73.21,11.01,4.844
13.32,24.7,124.513,156.8,52.5,70.35,11.0,5.328
12.642,24.6,123.867,158.1,52.8,72.25,11.01,6.537
13.144,24.7,124.234,177.8,57.7,71.38,11.0,7.295
12.972,24.6,123.666,162.4,54.3,71.02,11.0,7.056
13.31,24.5,123.613,156.3,52.4,69.99,10.99,7.055
12.778,24.4,124.184,155.8,53.3,69.98,11.03,5.022
13.135,24.7,123.85,159.2,54.8,75.31,11.01,6.373
13.108,24.7,123.936,156.5,50.5,70.54,11.02,6.187
12.945,24.8,124.401,184.5,58.8,70.0,11.0,7.182
13.214,24.7,124.525,157.3,52.1,73.73,11.03,4.567
13.163,24.5,123.792,159.0,55.2,70.28,11.0,6.404
12.985,24.6,124.293,155.2,54.8,74.96,11.02,5.059
13.428,24.6,123.583,160.6,53.0,71.66,11.02,7.426
13.05,24.6,124.108,155.6,53.5,69.87,11.02,5.306
13.201,24.6,124.551,179.0,59.2,74.18,11.03,6.51
12.785,24.5,123.7,160.9,55.4,71.02,11.03,7.248
12.572,24.7,124.016,187.3,59.5,70.43,11.02,8.345
12.548,24.7,123.935,160.5,53.6,71.5,11.03,6.618
